dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
15,3,0,7,11,0,5,1,1,0.7,0.6515,0.54,0.1343,210
15,3,0,7,12,0,5,1,1,0.7,0.6515,0.48,0.194,238
15,3,0,7,13,0,5,1,1,0.7,0.6515,0.54,0.194,247
15,3,0,7,14,0,5,1,1,0.7,0.6515,0.51,0.194,265
15,3,0,7,15,0,5,1,1,0.72,0.6515,0.45,0.1642,237
15,3,0,7,16,0,5,1,1,0.72,0.6667,0.51,0.194,361
15,3,0,7,17,0,5,1,1,0.74,0.6667,0.42,0.2537,587
15,3,0,7,18,0,5,1,1,0.72,0.6515,0.45,0.2239,496
15,3,0,7,19,0,5,1,1,0.7,0.6364,0.45,0.2239,394
15,3,0,7,20,0,5,1,1,0.7,0.6515,0.51,0.2239,343
15,3,0,7,21,0,5,1,1,0.66,0.6212,0.54,0.1045,261
15,3,0,7,22,0,5,1,1,0.66,0.6212,0.57,0.2239,223
15,3,0,7,23,0,5,1,1,0.64,0.6212,0.61,0.1642,167
16,3,0,7,0,0,6,0,1,0.62,0.6061,0.65,0.194,110
16,3,0,7,1,0,6,0,1,0.6,0.5909,0.69,0.1045,75
16,3,0,7,2,0,6,0,1,0.6,0.5909,0.73,0.1343,58
16,3,0,7,3,0,6,0,1,0.6,0.5758,0.78,0.1343,26
16,3,0,7,4,0,6,0,1,0.6,0.5909,0.73,0.0896,16
16,3,0,7,5,0,6,0,1,0.58,0.5455,0.78,0.0896,10
16,3,0,7,6,0,6,0,1,0.6,0.5758,0.78,0.1642,37
16,3,0,7,7,0,6,0,1,0.62,0.5909,0.73,0.1343,52
16,3,0,7,8,0,6,0,1,0.66,0.6212,0.65,0.1642,127
16,3,0,7,9,0,6,0,1,0.7,0.6515,0.54,0.2239,222
16,3,0,7,10,0,6,0,1,0.72,0.6667,0.54,0.194,322
16,3,0,7,11,0,6,0,1,0.74,0.6667,0.48,0.2239,396
16,3,0,7,12,0,6,0,1,0.76,0.6818,0.43,0.2836,463
16,3,0,7,13,0,6,0,1,0.76,0.6818,0.45,0.2985,497
16,3,0,7,14,0,6,0,1,0.74,0.6667,0.45,0.2985,433
16,3,0,7,15,0,6,0,1,0.76,0.6818,0.45,0.3284,428
16,3,0,7,16,0,6,0,1,0.76,0.6818,0.45,0.2836,425
16,3,0,7,17,0,6,0,1,0.76,0.6818,0.45,0.2239,475
16,3,0,7,18,0,6,0,1,0.76,0.6818,0.45,0.2836,428
16,3,0,7,19,0,6,0,1,0.74,0.6818,0.48,0.194,406
16,3,0,7,20,0,6,0,1,0.72,0.6667,0.51,0.2239,296
16,3,0,7,21,0,6,0,1,0.7,0.6515,0.58,0.2239,252
16,3,0,7,22,0,6,0,1,0.7,0.6515,0.65,0.2836,201
16,3,0,7,23,0,6,0,1,0.68,0.6364,0.61,0.2239,168
17,3,0,7,0,0,0,0,1,0.66,0.6212,0.65,0.2239,125
17,3,0,7,1,0,0,0,1,0.64,0.6061,0.69,0.194,102
17,3,0,7,2,0,0,0,1,0.64,0.6061,0.69,0.2239,94
17,3,0,7,3,0,0,0,1,0.64,0.6061,0.69,0.2239,47
17,3,0,7,4,0,0,0,1,0.62,0.5909,0.73,0.1642,10
17,3,0,7,5,0,0,0,1,0.64,0.6061,0.69,0.2239,12
17,3,0,7,6,0,0,0,1,0.62,0.5909,0.73,0.1642,21
17,3,0,7,7,0,0,0,1,0.64,0.6061,0.73,0.1642,50
17,3,0,7,8,0,0,0,1,0.68,0.6364,0.65,0.2239,118
17,3,0,7,9,0,0,0,1,0.72,0.6667,0.58,0.2239,184
17,3,0,7,10,0,0,0,1,0.74,0.6818,0.6,0.2239,304
17,3,0,7,11,0,0,0,1,0.76,0.697,0.55,0.2836,391
17,3,0,7,12,0,0,0,1,0.76,0.697,0.55,0.2836,420
17,3,0,7,13,0,0,0,1,0.8,0.7424,0.49,0.2985,472
17,3,0,7,14,0,0,0,1,0.8,0.7424,0.49,0.3582,430
17,3,0,7,15,0,0,0,1,0.82,0.7424,0.43,0.2985,324
17,3,0,7,16,0,0,0,1,0.8,0.7273,0.46,0.2985,317
17,3,0,7,17,0,0,0,1,0.8,0.7424,0.49,0.3881,369
17,3,0,7,18,0,0,0,1,0.8,0.7273,0.46,0.2985,390
17,3,0,7,19,0,0,0,1,0.76,0.697,0.55,0.2836,379
17,3,0,7,20,0,0,0,1,0.76,0.7121,0.58,0.2537,262
17,3,0,7,21,0,0,0,1,0.74,0.6818,0.62,0.2239,207
17,3,0,7,22,0,0,0,1,0.72,0.6818,0.66,0.2239,181
17,3,0,7,23,0,0,0,1,0.7,0.6667,0.74,0.1343,93
18,3,0,7,0,0,1,1,1,0.7,0.6667,0.74,0.1343,51
18,3,0,7,1,0,1,1,1,0.7,0.6667,0.74,0.2239,25
18,3,0,7,2,0,1,1,1,0.66,0.6061,0.83,0.2239,10
18,3,0,7,3,0,1,1,1,0.66,0.6061,0.78,0.194,7
18,3,0,7,4,0,1,1,1,0.64,0.5909,0.78,0.1642,4
18,3,0,7,5,0,1,1,1,0.64,0.5909,0.78,0.1045,17
18,3,0,7,6,0,1,1,1,0.64,0.5758,0.83,0.1045,105
18,3,0,7,7,0,1,1,1,0.68,0.6364,0.74,0.2239,277
18,3,0,7,8,0,1,1,1,0.7,0.6515,0.7,0.194,347
18,3,0,7,9,0,1,1,1,0.74,0.697,0.67,0.2239,203
18,3,0,7,10,0,1,1,1,0.76,0.7121,0.62,0.194,130
18,3,0,7,11,0,1,1,1,0.8,0.7576,0.55,0.0896,141
18,3,0,7,12,0,1,1,1,0.8,0.7727,0.59,0.194,165
18,3,0,7,13,0,1,1,1,0.82,0.7879,0.56,0.2537,152
18,3,0,7,14,0,1,1,1,0.82,0.7879,0.56,0.3284,138
18,3,0,7,15,0,1,1,1,0.84,0.803,0.53,0.3284,164
18,3,0,7,16,0,1,1,1,0.84,0.803,0.53,0.2836,265
18,3,0,7,17,0,1,1,1,0.84,0.7879,0.49,0.3284,545
18,3,0,7,18,0,1,1,1,0.82,0.7727,0.49,0.3582,558
18,3,0,7,19,0,1,1,1,0.8,0.7576,0.55,0.2239,398
18,3,0,7,20,0,1,1,1,0.78,0.7424,0.59,0.2239,323
18,3,0,7,21,0,1,1,1,0.74,0.697,0.66,0.194,202
18,3,0,7,22,0,1,1,1,0.76,0.7273,0.66,0.2239,140
18,3,0,7,23,0,1,1,1,0.74,0.697,0.66,0.1642,91
19,3,0,7,0,0,2,1,1,0.74,0.697,0.66,0.1045,51
19,3,0,7,1,0,2,1,2,0.74,0.697,0.66,0.1343,13
19,3,0,7,2,0,2,1,1,0.72,0.6818,0.7,0.1642,13
19,3,0,7,3,0,2,1,1,0.72,0.6818,0.7,0.1642,3
19,3,0,7,4,0,2,1,1,0.72,0.6818,0.7,0.1343,5
19,3,0,7,5,0,2,1,2,0.7,0.6667,0.74,0.1045,19
19,3,0,7,6,0,2,1,2,0.72,0.697,0.74,0.1045,134
19,3,0,7,7,0,2,1,2,0.74,0.697,0.7,0.1642,315
19,3,0,7,8,0,2,1,2,0.76,0.7273,0.7,0.1642,412
19,3,0,7,9,0,2,1,2,0.8,0.7879,0.63,0.1343,199
19,3,0,7,10,0,2,1,2,0.82,0.7879,0.56,0.1642,141
19,3,0,7,11,0,2,1,1,0.82,0.803,0.59,0.0,127
19,3,0,7,12,0,2,1,1,0.84,0.8182,0.56,0.0896,153
19,3,0,7,13,0,2,1,1,0.86,0.8333,0.53,0.1045,172
19,3,0,7,14,0,2,1,1,0.86,0.8182,0.5,0.194,152
19,3,0,7,15,0,2,1,1,0.88,0.8182,0.44,0.194,158
19,3,0,7,16,0,2,1,1,0.9,0.8485,0.42,0.2985,277
19,3,0,7,17,0,2,1,1,0.8,0.803,0.66,0.0,513
19,3,0,7,18,0,2,1,1,0.8,0.803,0.66,0.1343,530
19,3,0,7,19,0,2,1,1,0.76,0.7424,0.75,0.194,388
19,3,0,7,20,0,2,1,1,0.74,0.7273,0.74,0.0896,277
19,3,0,7,21,0,2,1,1,0.74,0.7121,0.74,0.1343,241
19,3,0,7,22,0,2,1,1,0.74,0.7121,0.74,0.0,156
19,3,0,7,23,0,2,1,3,0.72,0.697,0.79,0.1642,92
20,3,0,7,0,0,3,1,1,0.7,0.6667,0.84,0.1045,40
20,3,0,7,1,0,3,1,1,0.7,0.6667,0.84,0.0,11
20,3,0,7,2,0,3,1,1,0.7,0.6667,0.84,0.0,9
20,3,0,7,3,0,3,1,1,0.7,0.6667,0.84,0.1045,6
20,3,0,7,4,0,3,1,1,0.68,0.6364,0.83,0.0,4
20,3,0,7,5,0,3,1,1,0.68,0.6364,0.83,0.1045,23
20,3,0,7,6,0,3,1,2,0.68,0.6364,0.89,0.1045,116
20,3,0,7,7,0,3,1,2,0.7,0.6667,0.84,0.1045,303
20,3,0,7,8,0,3,1,1,0.74,0.7121,0.74,0.0,438
20,3,0,7,9,0,3,1,1,0.74,0.697,0.7,0.0896,209
20,3,0,7,10,0,3,1,1,0.76,0.7273,0.7,0.0,110
20,3,0,7,11,0,3,1,1,0.8,0.7879,0.63,0.0896,142
20,3,0,7,12,0,3,1,1,0.82,0.803,0.59,0.0,149
20,3,0,7,13,0,3,1,1,0.84,0.8182,0.56,0.194,120
20,3,0,7,14,0,3,1,1,0.86,0.8333,0.53,0.2239,127
20,3,0,7,15,0,3,1,1,0.86,0.8182,0.5,0.1642,138
20,3,0,7,16,0,3,1,1,0.84,0.8182,0.56,0.0,234
20,3,0,7,17,0,3,1,1,0.84,0.8333,0.59,0.194,455
20,3,0,7,18,0,3,1,1,0.84,0.8333,0.59,0.2239,497
20,3,0,7,19,0,3,1,1,0.82,0.8485,0.67,0.1642,382
20,3,0,7,20,0,3,1,1,0.8,0.8333,0.75,0.2239,309
20,3,0,7,21,0,3,1,1,0.8,0.803,0.66,0.1642,242
20,3,0,7,22,0,3,1,1,0.78,0.7727,0.7,0.2239,169
20,3,0,7,23,0,3,1,1,0.76,0.7424,0.75,0.2537,99
21,3,0,7,0,0,4,1,2,0.76,0.7424,0.75,0.194,42
21,3,0,7,1,0,4,1,2,0.74,0.7273,0.84,0.2239,21
21,3,0,7,2,0,4,1,2,0.74,0.7273,0.84,0.2239,6
21,3,0,7,3,0,4,1,2,0.74,0.7121,0.79,0.1343,6
21,3,0,7,4,0,4,1,2,0.72,0.7121,0.84,0.1045,4
21,3,0,7,5,0,4,1,2,0.72,0.7121,0.84,0.1045,18
21,3,0,7,6,0,4,1,2,0.72,0.7121,0.84,0.1045,117
21,3,0,7,7,0,4,1,2,0.74,0.7273,0.84,0.1343,274
21,3,0,7,8,0,4,1,2,0.76,0.7576,0.79,0.1642,381
21,3,0,7,9,0,4,1,2,0.8,0.8182,0.75,0.2537,200
21,3,0,7,10,0,4,1,2,0.82,0.8636,0.71,0.2239,78
21,3,0,7,11,0,4,1,2,0.86,0.8939,0.63,0.2985,106
21,3,0,7,12,0,4,1,1,0.88,0.8939,0.56,0.3284,135
21,3,0,7,13,0,4,1,1,0.88,0.8939,0.56,0.2985,102
21,3,0,7,14,0,4,1,1,0.9,0.8939,0.5,0.3582,147
21,3,0,7,15,0,4,1,1,0.9,0.9242,0.53,0.2537,133
21,3,0,7,16,0,4,1,1,0.92,0.9242,0.48,0.2836,210
21,3,0,7,17,0,4,1,1,0.92,0.9091,0.45,0.2985,414
21,3,0,7,18,0,4,1,1,0.9,0.8939,0.5,0.2836,382
21,3,0,7,19,0,4,1,1,0.86,0.9242,0.67,0.2836,284
21,3,0,7,20,0,4,1,1,0.84,0.8939,0.71,0.2239,237
21,3,0,7,21,0,4,1,1,0.82,0.8939,0.75,0.2239,225
21,3,0,7,22,0,4,1,1,0.82,0.8636,0.71,0.1642,149
21,3,0,7,23,0,4,1,1,0.8,0.8182,0.71,0.1642,113
22,3,0,7,0,0,5,1,1,0.82,0.8333,0.63,0.1343,60
22,3,0,7,1,0,5,1,1,0.8,0.7879,0.63,0.0,24
22,3,0,7,2,0,5,1,1,0.78,0.803,0.79,0.1343,14
22,3,0,7,3,0,5,1,1,0.78,0.7879,0.75,0.1045,7
22,3,0,7,4,0,5,1,1,0.76,0.7424,0.75,0.1045,13
22,3,0,7,5,0,5,1,1,0.74,0.7121,0.79,0.1045,19
22,3,0,7,6,0,5,1,1,0.76,0.7424,0.75,0.0896,96
22,3,0,7,7,0,5,1,2,0.8,0.803,0.66,0.1045,252
22,3,0,7,8,0,5,1,2,0.84,0.8485,0.63,0.1642,322
22,3,0,7,9,0,5,1,1,0.86,0.8939,0.63,0.0896,208
22,3,0,7,10,0,5,1,1,0.9,0.9242,0.53,0.0896,115
22,3,0,7,11,0,5,1,1,0.9,0.8939,0.5,0.1045,109
22,3,0,7,12,0,5,1,1,0.94,0.9545,0.48,0.1642,115
22,3,0,7,13,0,5,1,1,0.94,0.9848,0.51,0.1642,123
22,3,0,7,14,0,5,1,1,0.96,1.0,0.48,0.2985,101
22,3,0,7,15,0,5,1,1,0.94,0.9848,0.51,0.2985,133
22,3,0,7,16,0,5,1,3,0.9,0.8333,0.39,0.2985,182
22,3,0,7,17,0,5,1,1,0.88,0.8485,0.47,0.1045,306
22,3,0,7,18,0,5,1,1,0.9,0.8182,0.37,0.1642,284
22,3,0,7,19,0,5,1,2,0.86,0.7879,0.41,0.1045,250
22,3,0,7,20,0,5,1,1,0.84,0.8182,0.56,0.0,212
22,3,0,7,21,0,5,1,1,0.82,0.803,0.59,0.0896,190
22,3,0,7,22,0,5,1,2,0.84,0.7879,0.49,0.0896,149
22,3,0,7,23,0,5,1,1,0.8,0.7879,0.63,0.194,103
23,3,0,7,0,0,6,0,1,0.82,0.7879,0.56,0.0,101
23,3,0,7,1,0,6,0,1,0.82,0.7727,0.52,0.1045,70
23,3,0,7,2,0,6,0,1,0.82,0.7727,0.52,0.0,61
23,3,0,7,3,0,6,0,1,0.78,0.7576,0.66,0.0896,22
23,3,0,7,4,0,6,0,1,0.76,0.7273,0.66,0.1045,9
23,3,0,7,5,0,6,0,1,0.76,0.7121,0.62,0.1343,7
23,3,0,7,6,0,6,0,1,0.8,0.7424,0.52,0.1343,25
23,3,0,7,7,0,6,0,1,0.8,0.7424,0.52,0.1045,45
23,3,0,7,8,0,6,0,1,0.84,0.7879,0.49,0.2537,109
23,3,0,7,9,0,6,0,1,0.84,0.7879,0.49,0.1642,132
23,3,0,7,10,0,6,0,1,0.86,0.7879,0.41,0.2239,198
23,3,0,7,11,0,6,0,1,0.9,0.8182,0.37,0.194,216
23,3,0,7,12,0,6,0,1,0.92,0.8636,0.37,0.1045,235
23,3,0,7,13,0,6,0,1,0.94,0.8788,0.38,0.1642,245
23,3,0,7,14,0,6,0,1,0.92,0.8939,0.42,0.0,236
23,3,0,7,15,0,6,0,1,0.94,0.8788,0.38,0.0,215
23,3,0,7,16,0,6,0,1,0.94,0.8788,0.38,0.1343,221
23,3,0,7,17,0,6,0,1,0.94,0.8788,0.38,0.1343,197
23,3,0,7,18,0,6,0,1,0.92,0.8788,0.4,0.2239,196
23,3,0,7,19,0,6,0,2,0.82,0.803,0.59,0.1343,217
23,3,0,7,20,0,6,0,1,0.82,0.803,0.59,0.2239,145
23,3,0,7,21,0,6,0,1,0.82,0.803,0.59,0.2239,154
23,3,0,7,22,0,6,0,1,0.8,0.7727,0.59,0.194,125
23,3,0,7,23,0,6,0,1,0.8,0.7727,0.59,0.1045,104
24,3,0,7,0,0,0,0,1,0.8,0.7727,0.59,0.1045,119
24,3,0,7,1,0,0,0,1,0.78,0.7576,0.66,0.1045,96
24,3,0,7,2,0,0,0,1,0.8,0.7879,0.63,0.0896,60
24,3,0,7,3,0,0,0,1,0.8,0.7879,0.63,0.0896,37
24,3,0,7,4,0,0,0,1,0.78,0.7576,0.66,0.1045,6
24,3,0,7,5,0,0,0,1,0.78,0.7576,0.66,0.0896,8
24,3,0,7,6,0,0,0,2,0.8,0.7879,0.63,0.0896,22
24,3,0,7,7,0,0,0,1,0.8,0.7727,0.59,0.1343,35
24,3,0,7,8,0,0,0,1,0.82,0.7879,0.56,0.2836,104
24,3,0,7,9,0,0,0,1,0.82,0.7879,0.56,0.3881,154
24,3,0,7,10,0,0,0,1,0.86,0.8182,0.5,0.3284,226
24,3,0,7,11,0,0,0,1,0.84,0.803,0.53,0.2537,243
24,3,0,7,12,0,0,0,1,0.9,0.8636,0.45,0.1642,246
24,3,0,7,13,0,0,0,1,0.86,0.803,0.47,0.2239,252
24,3,0,7,14,0,0,0,1,0.86,0.8182,0.5,0.2836,283
24,3,0,7,15,0,0,0,1,0.9,0.8485,0.42,0.2537,238
24,3,0,7,16,0,0,0,1,0.9,0.8485,0.42,0.2537,249
24,3,0,7,17,0,0,0,1,0.9,0.8333,0.39,0.1045,249
24,3,0,7,18,0,0,0,1,0.88,0.8182,0.42,0.1642,243
24,3,0,7,19,0,0,0,1,0.86,0.803,0.47,0.1642,240
24,3,0,7,20,0,0,0,1,0.84,0.7879,0.49,0.1642,195
24,3,0,7,21,0,0,0,1,0.8,0.7879,0.63,0.1343,153
24,3,0,7,22,0,0,0,1,0.78,0.7576,0.66,0.0,98
24,3,0,7,23,0,0,0,2,0.76,0.7273,0.7,0.0896,50
25,3,0,7,0,0,1,1,2,0.76,0.7273,0.7,0.0,34
25,3,0,7,1,0,1,1,2,0.76,0.7424,0.75,0.0896,12
25,3,0,7,2,0,1,1,2,0.74,0.7121,0.79,0.0896,6
25,3,0,7,3,0,1,1,1,0.74,0.7121,0.79,0.0,4
25,3,0,7,4,0,1,1,1,0.72,0.7121,0.84,0.0896,6
25,3,0,7,5,0,1,1,1,0.72,0.7121,0.84,0.0896,24
25,3,0,7,6,0,1,1,2,0.72,0.7121,0.84,0.0896,107
25,3,0,7,7,0,1,1,2,0.74,0.7121,0.79,0.0,277
25,3,0,7,8,0,1,1,2,0.76,0.7424,0.75,0.0,387
25,3,0,7,9,0,1,1,1,0.8,0.803,0.66,0.0,135
25,3,0,7,10,0,1,1,1,0.82,0.803,0.59,0.0,84
25,3,0,7,11,0,1,1,2,0.84,0.8333,0.59,0.194,107
25,3,0,7,12,0,1,1,2,0.84,0.8333,0.59,0.194,67
25,3,0,7,13,0,1,1,2,0.74,0.7121,0.74,0.1343,78
25,3,0,7,14,0,1,1,2,0.72,0.697,0.79,0.194,90
25,3,0,7,15,0,1,1,1,0.7,0.6667,0.84,0.3881,112
25,3,0,7,16,0,1,1,1,0.7,0.6667,0.84,0.2239,198
25,3,0,7,17,0,1,1,1,0.72,0.697,0.74,0.0,485
25,3,0,7,18,0,1,1,1,0.74,0.7121,0.74,0.0896,533
25,3,0,7,19,0,1,1,1,0.74,0.697,0.7,0.0896,386
25,3,0,7,20,0,1,1,1,0.72,0.697,0.74,0.1343,302
25,3,0,7,21,0,1,1,1,0.7,0.6667,0.84,0.0,194
25,3,0,7,22,0,1,1,1,0.7,0.6667,0.84,0.0,125
25,3,0,7,23,0,1,1,1,0.7,0.6667,0.84,0.0896,87
26,3,0,7,0,0,2,1,1,0.7,0.6667,0.79,0.1045,28
26,3,0,7,1,0,2,1,1,0.7,0.6667,0.79,0.1045,12
26,3,0,7,2,0,2,1,1,0.68,0.6364,0.89,0.1045,7
26,3,0,7,3,0,2,1,1,0.68,0.6364,0.89,0.1343,4
26,3,0,7,4,0,2,1,1,0.68,0.6364,0.88,0.1642,6
26,3,0,7,5,0,2,1,1,0.66,0.5909,0.89,0.0896,27
26,3,0,7,6,0,2,1,1,0.68,0.6364,0.83,0.2239,110
26,3,0,7,7,0,2,1,1,0.72,0.6818,0.66,0.2836,318
26,3,0,7,8,0,2,1,1,0.74,0.6818,0.55,0.194,424
26,3,0,7,9,0,2,1,1,0.76,0.6818,0.4,0.2239,187
26,3,0,7,10,0,2,1,1,0.8,0.697,0.31,0.2239,138
26,3,0,7,11,0,2,1,1,0.82,0.7121,0.3,0.0,151
26,3,0,7,12,0,2,1,1,0.84,0.7273,0.28,0.0,147
26,3,0,7,13,0,2,1,1,0.84,0.7273,0.32,0.2985,182
26,3,0,7,14,0,2,1,1,0.86,0.7424,0.3,0.2836,147
26,3,0,7,15,0,2,1,1,0.88,0.7576,0.28,0.3284,163
26,3,0,7,16,0,2,1,1,0.86,0.7576,0.36,0.2836,254
26,3,0,7,17,0,2,1,1,0.86,0.7576,0.36,0.3582,537
26,3,0,7,18,0,2,1,1,0.84,0.7424,0.39,0.3881,546
26,3,0,7,19,0,2,1,1,0.82,0.7424,0.43,0.2985,398
26,3,0,7,20,0,2,1,1,0.8,0.7273,0.46,0.2537,290
26,3,0,7,21,0,2,1,1,0.78,0.7121,0.49,0.2239,267
26,3,0,7,22,0,2,1,1,0.76,0.697,0.55,0.1343,158
26,3,0,7,23,0,2,1,1,0.76,0.7121,0.58,0.1045,89
27,3,0,7,0,0,3,1,2,0.78,0.7121,0.52,0.1642,45
27,3,0,7,1,0,3,1,1,0.78,0.7121,0.49,0.194,10
27,3,0,7,2,0,3,1,1,0.76,0.697,0.52,0.2985,6
27,3,0,7,3,0,3,1,1,0.72,0.6667,0.58,0.1642,4
27,3,0,7,4,0,3,1,1,0.72,0.6667,0.51,0.194,4
27,3,0,7,5,0,3,1,1,0.7,0.6515,0.54,0.2836,18
27,3,0,7,6,0,3,1,1,0.7,0.6515,0.54,0.2239,123
27,3,0,7,7,0,3,1,1,0.72,0.6667,0.48,0.2537,347
27,3,0,7,8,0,3,1,1,0.74,0.6667,0.42,0.2537,433
27,3,0,7,9,0,3,1,1,0.76,0.6667,0.35,0.2537,216
27,3,0,7,10,0,3,1,1,0.78,0.6818,0.33,0.0,114
27,3,0,7,11,0,3,1,1,0.8,0.697,0.31,0.0,136
27,3,0,7,12,0,3,1,1,0.82,0.7121,0.3,0.2836,169
27,3,0,7,13,0,3,1,1,0.84,0.7273,0.3,0.3582,180
27,3,0,7,14,0,3,1,1,0.84,0.7273,0.28,0.2239,127
27,3,0,7,15,0,3,1,1,0.86,0.7424,0.26,0.2537,140
27,3,0,7,16,0,3,1,1,0.86,0.7273,0.25,0.1642,268
27,3,0,7,17,0,3,1,1,0.84,0.7121,0.26,0.2239,572
27,3,0,7,18,0,3,1,1,0.82,0.7121,0.28,0.1045,541
27,3,0,7,19,0,3,1,1,0.8,0.697,0.29,0.0896,375
27,3,0,7,20,0,3,1,1,0.76,0.6818,0.45,0.2239,294
27,3,0,7,21,0,3,1,1,0.74,0.6667,0.48,0.1045,245
27,3,0,7,22,0,3,1,1,0.72,0.6667,0.48,0.0,180
27,3,0,7,23,0,3,1,1,0.74,0.6667,0.45,0.0896,109
28,3,0,7,0,0,4,1,1,0.7,0.6515,0.51,0.1343,45
28,3,0,7,1,0,4,1,1,0.72,0.6667,0.51,0.0,29
28,3,0,7,2,0,4,1,1,0.72,0.6667,0.54,0.1045,7
28,3,0,7,3,0,4,1,1,0.72,0.6667,0.54,0.0,5
28,3,0,7,4,0,4,1,1,0.7,0.6515,0.61,0.1045,6
28,3,0,7,5,0,4,1,1,0.7,0.6515,0.65,0.1045,27
28,3,0,7,6,0,4,1,1,0.7,0.6515,0.7,0.0896,116
28,3,0,7,7,0,4,1,1,0.72,0.6818,0.7,0.1642,305
28,3,0,7,8,0,4,1,1,0.74,0.697,0.66,0.1642,456
28,3,0,7,9,0,4,1,1,0.78,0.7424,0.59,0.194,210
28,3,0,7,10,0,4,1,1,0.8,0.7576,0.55,0.2836,116
28,3,0,7,11,0,4,1,1,0.84,0.8182,0.56,0.2836,154
28,3,0,7,12,0,4,1,1,0.84,0.803,0.53,0.2537,186
28,3,0,7,13,0,4,1,1,0.86,0.803,0.47,0.2537,152
28,3,0,7,14,0,4,1,2,0.84,0.7879,0.49,0.2537,138
28,3,0,7,15,0,4,1,1,0.86,0.8182,0.5,0.194,146
28,3,0,7,16,0,4,1,1,0.86,0.803,0.47,0.1642,256
28,3,0,7,17,0,4,1,1,0.84,0.803,0.53,0.194,468
28,3,0,7,18,0,4,1,1,0.84,0.8182,0.56,0.2239,483
28,3,0,7,19,0,4,1,1,0.82,0.803,0.59,0.194,322
28,3,0,7,20,0,4,1,1,0.8,0.7879,0.63,0.194,270
28,3,0,7,21,0,4,1,1,0.78,0.7576,0.66,0.2836,196
28,3,0,7,22,0,4,1,1,0.76,0.7273,0.7,0.2537,174
28,3,0,7,23,0,4,1,1,0.76,0.7424,0.75,0.194,123
29,3,0,7,0,0,5,1,1,0.74,0.7121,0.79,0.1642,57
29,3,0,7,1,0,5,1,1,0.74,0.7121,0.79,0.1343,34
29,3,0,7,2,0,5,1,1,0.74,0.7121,0.79,0.0,13
29,3,0,7,3,0,5,1,1,0.74,0.7121,0.79,0.0,11
29,3,0,7,4,0,5,1,1,0.72,0.7121,0.84,0.1343,6
29,3,0,7,5,0,5,1,1,0.72,0.7121,0.84,0.0,27
29,3,0,7,6,0,5,1,2,0.72,0.7121,0.84,0.0,90
29,3,0,7,7,0,5,1,2,0.74,0.7121,0.79,0.0896,254
29,3,0,7,8,0,5,1,2,0.76,0.7727,0.77,0.0,384
29,3,0,7,9,0,5,1,1,0.86,0.803,0.47,0.2537,179
29,3,0,7,10,0,5,1,1,0.9,0.8485,0.42,0.2836,106
29,3,0,7,11,0,5,1,1,0.92,0.8788,0.4,0.2985,161
29,3,0,7,12,0,5,1,1,0.96,0.8636,0.31,0.2836,135
29,3,0,7,13,0,5,1,1,0.94,0.8333,0.31,0.0,156
29,3,0,7,14,0,5,1,1,0.96,0.8636,0.3,0.2239,148
29,3,0,7,15,0,5,1,1,0.96,0.8636,0.3,0.2537,169
29,3,0,7,16,0,5,1,1,0.96,0.8636,0.3,0.3881,233
29,3,0,7,17,0,5,1,1,0.96,0.8636,0.3,0.2985,421
29,3,0,7,18,0,5,1,1,0.92,0.8636,0.37,0.3284,362
29,3,0,7,19,0,5,1,1,0.9,0.8485,0.42,0.2239,241
29,3,0,7,20,0,5,1,1,0.86,0.7879,0.41,0.3284,206
29,3,0,7,21,0,5,1,1,0.82,0.7576,0.46,0.1642,163
29,3,0,7,22,0,5,1,1,0.8,0.7424,0.49,0.2239,174
29,3,0,7,23,0,5,1,1,0.78,0.7121,0.52,0.1045,116
30,3,0,7,0,0,6,0,1,0.76,0.697,0.55,0.194,133
30,3,0,7,1,0,6,0,1,0.76,0.697,0.55,0.0896,90
30,3,0,7,2,0,6,0,1,0.76,0.697,0.55,0.1045,42
30,3,0,7,3,0,6,0,1,0.74,0.6818,0.62,0.1642,43
30,3,0,7,4,0,6,0,1,0.72,0.6818,0.66,0.1642,10
30,3,0,7,5,0,6,0,1,0.72,0.6818,0.7,0.2836,13
30,3,0,7,6,0,6,0,1,0.72,0.6818,0.7,0.2985,24
30,3,0,7,7,0,6,0,1,0.76,0.7273,0.66,0.194,42
30,3,0,7,8,0,6,0,1,0.78,0.7424,0.59,0.2239,114
30,3,0,7,9,0,6,0,1,0.82,0.7576,0.46,0.2985,174
30,3,0,7,10,0,6,0,1,0.82,0.7424,0.41,0.2985,261
30,3,0,7,11,0,6,0,1,0.84,0.7424,0.36,0.194,317
30,3,0,7,12,0,6,0,1,0.84,0.7273,0.32,0.1642,341
30,3,0,7,13,0,6,0,1,0.88,0.7576,0.29,0.0,308
30,3,0,7,14,0,6,0,1,0.9,0.7879,0.29,0.0,305
30,3,0,7,15,0,6,0,1,0.9,0.803,0.31,0.1343,302
30,3,0,7,16,0,6,0,1,0.9,0.7879,0.27,0.2239,302
30,3,0,7,17,0,6,0,1,0.9,0.7879,0.29,0.1045,302
30,3,0,7,18,0,6,0,1,0.88,0.7576,0.28,0.194,299
30,3,0,7,19,0,6,0,1,0.74,0.6515,0.33,0.2239,256
30,3,0,7,20,0,6,0,1,0.82,0.7424,0.43,0.1343,206
